,Comune,Giorno,Tmin,Tmax,Prec,Tipo_Prec,Misura_Prec
4843,San Mauro Forte,2020-06-28,22.2,32.7,4.2,pioggia,mm
4844,San Mauro Forte,2020-06-29,21.4,34.3,0.0,pioggia,mm
4845,San Mauro Forte,2020-06-30,21.6,35.2,0.0,pioggia,mm
4846,San Mauro Forte,2020-07-01,22.7,34.5,0.3,pioggia,mm
4847,San Mauro Forte,2020-07-02,22.3,35.5,5.2,pioggia,mm
4848,San Mauro Forte,2020-07-03,23.7,33.0,15.9,pioggia,mm
4849,San Mauro Forte,2020-07-04,18.9,29.3,24.1,pioggia,mm
4850,San Mauro Forte,2020-07-05,18.4,28.3,0.0,pioggia,mm
4851,San Mauro Forte,2020-07-06,20.2,29.9,11.2,pioggia,mm
4852,San Mauro Forte,2020-07-07,19.5,30.2,0.0,pioggia,mm
4853,San Mauro Forte,2020-07-08,17.3,29.7,0.0,pioggia,mm
4854,San Mauro Forte,2020-07-09,16.6,31.4,0.0,pioggia,mm
4855,San Mauro Forte,2020-07-10,19.0,32.2,0.0,pioggia,mm
4856,San Mauro Forte,2020-07-11,20.7,33.3,0.7,pioggia,mm
4857,San Mauro Forte,2020-07-12,21.2,32.4,0.0,pioggia,mm
4858,San Mauro Forte,2020-07-13,18.0,28.0,0.0,pioggia,mm
4859,San Mauro Forte,2020-07-14,16.6,29.0,0.0,pioggia,mm
4860,San Mauro Forte,2020-07-15,16.1,32.4,3.7,pioggia,mm
4861,San Mauro Forte,2020-07-16,17.8,31.4,18.1,pioggia,mm
4862,San Mauro Forte,2020-07-17,17.0,27.2,28.5,pioggia,mm
4863,San Mauro Forte,2020-07-18,16.1,24.9,2.2,pioggia,mm
4864,San Mauro Forte,2020-07-19,15.8,26.2,0.0,pioggia,mm
4865,San Mauro Forte,2020-07-20,17.1,28.9,0.0,pioggia,mm
4866,San Mauro Forte,2020-07-21,18.2,31.6,0.0,pioggia,mm
4867,San Mauro Forte,2020-07-22,21.3,33.6,0.0,pioggia,mm
4868,San Mauro Forte,2020-07-23,22.7,34.0,4.5,pioggia,mm
4869,San Mauro Forte,2020-07-24,22.6,37.2,0.0,pioggia,mm
4870,San Mauro Forte,2020-07-25,19.6,32.0,7.0,pioggia,mm
4871,San Mauro Forte,2020-07-26,19.4,31.4,0.0,pioggia,mm
4872,San Mauro Forte,2020-07-27,20.8,33.4,0.0,pioggia,mm
4873,San Mauro Forte,2020-07-28,20.8,35.2,0.0,pioggia,mm
4874,San Mauro Forte,2020-07-29,24.6,36.3,0.0,pioggia,mm
4875,San Mauro Forte,2020-07-30,24.8,38.0,2.1,pioggia,mm
4876,San Mauro Forte,2020-07-31,19.6,41.0,12.8,pioggia,mm
4877,San Mauro Forte,2020-08-01,20.8,39.3,29.7,pioggia,mm
4878,San Mauro Forte,2020-08-02,23.8,34.6,0.0,pioggia,mm
4879,San Mauro Forte,2020-08-03,23.6,33.6,0.0,pioggia,mm
4880,San Mauro Forte,2020-08-04,19.6,30.9,9.9,pioggia,mm
4881,San Mauro Forte,2020-08-05,11.1,27.1,36.4,pioggia,mm
4882,San Mauro Forte,2020-08-06,16.3,24.1,35.6,pioggia,mm
4883,San Mauro Forte,2020-08-07,16.6,26.5,18.4,pioggia,mm
4884,San Mauro Forte,2020-08-08,19.6,26.9,12.8,pioggia,mm
4885,San Mauro Forte,2020-08-09,20.8,30.4,0.0,pioggia,mm
4886,San Mauro Forte,2020-08-10,20.9,32.3,6.2,pioggia,mm
4887,San Mauro Forte,2020-08-11,21.8,31.3,0.0,pioggia,mm
4888,San Mauro Forte,2020-08-12,21.7,33.8,0.0,pioggia,mm
4889,San Mauro Forte,2020-08-13,22.8,34.6,0.0,pioggia,mm
4890,San Mauro Forte,2020-08-14,23.2,35.2,0.0,pioggia,mm
4891,San Mauro Forte,2020-08-15,22.6,34.8,8.7,pioggia,mm
4892,San Mauro Forte,2020-08-16,21.9,33.0,1.2,pioggia,mm
4893,San Mauro Forte,2020-08-17,22.4,33.1,31.0,pioggia,mm
4894,San Mauro Forte,2020-08-18,22.3,33.5,0.0,pioggia,mm
4895,San Mauro Forte,2020-08-19,19.8,30.1,0.0,pioggia,mm
4896,San Mauro Forte,2020-08-20,20.3,32.5,0.0,pioggia,mm
4897,San Mauro Forte,2020-08-21,21.2,33.5,0.0,pioggia,mm
4898,San Mauro Forte,2020-08-22,22.5,35.6,0.0,pioggia,mm
4899,San Mauro Forte,2020-08-23,24.0,34.8,0.0,pioggia,mm
4900,San Mauro Forte,2020-08-24,22.2,33.3,16.2,pioggia,mm
4901,San Mauro Forte,2020-08-25,19.3,30.3,0.5,pioggia,mm
4902,San Mauro Forte,2020-08-26,20.1,33.9,0.0,pioggia,mm
4903,San Mauro Forte,2020-08-27,21.5,32.9,0.0,pioggia,mm
4904,San Mauro Forte,2020-08-28,22.1,33.2,0.0,pioggia,mm
4905,San Mauro Forte,2020-08-29,20.5,31.9,0.0,pioggia,mm
4906,San Mauro Forte,2020-08-30,20.2,31.3,0.0,pioggia,mm
4907,San Mauro Forte,2020-08-31,22.0,35.4,0.0,pioggia,mm
4908,San Mauro Forte,2020-09-01,18.0,29.0,0.0,pioggia,mm
4909,San Mauro Forte,2020-09-02,15.8,26.5,0.0,pioggia,mm
4910,San Mauro Forte,2020-09-03,17.7,27.1,5.7,pioggia,mm
4911,San Mauro Forte,2020-09-04,17.8,26.5,0.0,pioggia,mm
4912,San Mauro Forte,2020-09-05,17.1,29.5,0.0,pioggia,mm
4913,San Mauro Forte,2020-09-06,18.1,30.8,0.0,pioggia,mm
4914,San Mauro Forte,2020-09-07,19.9,30.4,0.0,pioggia,mm
4915,San Mauro Forte,2020-09-08,20.2,29.3,0.0,pioggia,mm
4916,San Mauro Forte,2020-09-09,21.3,31.2,0.0,pioggia,mm
4917,San Mauro Forte,2020-09-10,20.5,31.7,0.0,pioggia,mm
4918,San Mauro Forte,2020-09-11,20.6,31.0,0.0,pioggia,mm
4919,San Mauro Forte,2020-09-12,19.1,30.6,2.0,pioggia,mm
4920,San Mauro Forte,2020-09-13,20.7,30.7,0.0,pioggia,mm
4921,San Mauro Forte,2020-09-14,21.0,30.0,6.7,pioggia,mm
4922,San Mauro Forte,2020-09-15,21.0,29.3,10.9,pioggia,mm
4923,San Mauro Forte,2020-09-16,19.7,29.4,1.5,pioggia,mm
4924,San Mauro Forte,2020-09-17,19.5,27.0,2.4,pioggia,mm
4925,San Mauro Forte,2020-09-18,20.8,29.8,0.0,pioggia,mm
4926,San Mauro Forte,2020-09-19,19.9,28.4,0.0,pioggia,mm
4927,San Mauro Forte,2020-09-20,18.7,29.5,0.0,pioggia,mm
4928,San Mauro Forte,2020-09-21,18.0,27.8,13.5,pioggia,mm
4929,San Mauro Forte,2020-09-22,17.6,26.1,1.5,pioggia,mm
4930,San Mauro Forte,2020-09-23,19.6,28.8,7.4,pioggia,mm
4931,San Mauro Forte,2020-09-24,18.1,30.1,0.0,pioggia,mm
4932,San Mauro Forte,2020-09-25,16.2,25.8,38.4,pioggia,mm
4933,San Mauro Forte,2020-09-26,10.7,18.9,12.6,pioggia,mm
4934,San Mauro Forte,2020-09-27,12.0,21.3,21.5,pioggia,mm
4935,San Mauro Forte,2020-09-28,12.2,19.4,12.5,pioggia,mm
4936,San Mauro Forte,2020-09-29,10.7,22.3,0.0,pioggia,mm
4937,San Mauro Forte,2020-09-30,13.2,22.1,0.0,pioggia,mm
4938,San Mauro Forte,2020-10-01,12.3,23.2,0.0,pioggia,mm
4939,San Mauro Forte,2020-10-02,14.1,23.5,0.0,pioggia,mm
4940,San Mauro Forte,2020-10-03,16.5,25.6,0.0,pioggia,mm
4941,San Mauro Forte,2020-10-04,19.1,27.9,0.0,pioggia,mm
4942,San Mauro Forte,2020-10-05,18.9,29.4,1.2,pioggia,mm
4943,San Mauro Forte,2020-10-06,14.7,27.0,1.2,pioggia,mm
4944,San Mauro Forte,2020-10-07,13.8,19.3,15.0,pioggia,mm
4945,San Mauro Forte,2020-10-08,12.4,18.4,0.0,pioggia,mm
4946,San Mauro Forte,2020-10-09,11.1,21.7,0.0,pioggia,mm
4947,San Mauro Forte,2020-10-10,12.8,23.5,0.0,pioggia,mm
4948,San Mauro Forte,2020-10-11,12.5,22.6,0.0,pioggia,mm
4949,San Mauro Forte,2020-10-12,11.0,18.0,13.6,pioggia,mm
4950,San Mauro Forte,2020-10-13,9.2,17.8,3.9,pioggia,mm
4951,San Mauro Forte,2020-10-14,9.7,18.9,2.5,pioggia,mm
4952,San Mauro Forte,2020-10-15,12.6,19.4,8.6,pioggia,mm
4953,San Mauro Forte,2020-10-16,10.4,18.6,1.7,pioggia,mm
4954,San Mauro Forte,2020-10-17,8.1,17.0,1.2,pioggia,mm
4955,San Mauro Forte,2020-10-18,10.9,17.2,0.4,pioggia,mm
4956,San Mauro Forte,2020-10-19,8.2,17.4,0.3,pioggia,mm
4957,San Mauro Forte,2020-10-20,9.0,19.6,0.0,pioggia,mm
4958,San Mauro Forte,2020-10-21,8.9,19.5,0.0,pioggia,mm
4959,San Mauro Forte,2020-10-22,11.5,21.8,0.0,pioggia,mm
4960,San Mauro Forte,2020-10-23,12.0,21.3,0.0,pioggia,mm
4961,San Mauro Forte,2020-10-24,12.8,22.6,4.1,pioggia,mm
4962,San Mauro Forte,2020-10-25,11.5,20.2,0.0,pioggia,mm
4963,San Mauro Forte,2020-10-26,11.4,21.7,0.0,pioggia,mm
4964,San Mauro Forte,2020-10-27,11.7,18.6,7.2,pioggia,mm
4965,San Mauro Forte,2020-10-28,10.3,16.1,11.5,pioggia,mm
4966,San Mauro Forte,2020-10-29,11.7,19.8,0.0,pioggia,mm
4967,San Mauro Forte,2020-10-30,11.3,19.1,0.0,pioggia,mm
4968,San Mauro Forte,2020-10-31,10.6,21.0,0.0,pioggia,mm
4969,San Mauro Forte,2020-11-01,11.8,22.5,0.0,pioggia,mm
4970,San Mauro Forte,2020-11-02,11.1,19.8,0.0,pioggia,mm
4971,San Mauro Forte,2020-11-03,10.8,18.9,0.0,pioggia,mm
4972,San Mauro Forte,2020-11-04,10.7,19.6,0.0,pioggia,mm
4973,San Mauro Forte,2020-11-05,13.4,18.1,0.0,pioggia,mm
4974,San Mauro Forte,2020-11-06,12.0,17.8,0.0,pioggia,mm
4975,San Mauro Forte,2020-11-07,9.8,17.5,0.0,pioggia,mm
4976,San Mauro Forte,2020-11-08,9.2,20.5,0.0,pioggia,mm
4977,San Mauro Forte,2020-11-09,12.5,20.3,0.0,pioggia,mm
4978,San Mauro Forte,2020-11-10,11.6,19.1,0.0,pioggia,mm
